dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
4/12/2022,4,1,12,5,0,2,1,2,0.44,0.4394,0.88,0,casual,1
4/12/2022,4,1,12,6,0,2,1,2,0.36,0.3788,0.93,0,casual,3
4/12/2022,4,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,casual,7
4/12/2022,4,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,casual,21
4/12/2022,4,1,12,9,0,2,1,1,0.46,0.4545,0.82,0.1045,casual,19
4/12/2022,4,1,12,10,0,2,1,1,0.46,0.4545,0.82,0.194,casual,26
4/12/2022,4,1,12,11,0,2,1,1,0.48,0.4697,0.77,0.194,casual,24
4/12/2022,4,1,12,12,0,2,1,1,0.52,0.5,0.68,0.194,casual,39
4/12/2022,4,1,12,13,0,2,1,2,0.54,0.5152,0.64,0.1642,casual,39
4/12/2022,4,1,12,14,0,2,1,2,0.58,0.5455,0.56,0.2239,casual,39
4/12/2022,4,1,12,15,0,2,1,2,0.6,0.6212,0.49,0.2537,casual,56
4/12/2022,4,1,12,16,0,2,1,1,0.58,0.5455,0.49,0.2836,casual,44
4/12/2022,4,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239,casual,43
4/12/2022,4,1,12,18,0,2,1,1,0.5,0.4848,0.63,0.2239,casual,38
4/12/2022,4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,casual,46
4/12/2022,4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,casual,34
4/12/2022,4,1,12,21,0,2,1,2,0.5,0.4848,0.63,0.2537,casual,28
4/12/2022,4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,casual,26
4/12/2022,4,1,12,23,0,2,1,1,0.48,0.4697,0.67,0.2537,casual,5
5/12/2022,4,1,12,0,0,3,1,1,0.5,0.4848,0.59,0.2836,casual,6
5/12/2022,4,1,12,1,0,3,1,1,0.52,0.5,0.55,0.3284,casual,0
5/12/2022,4,1,12,2,0,3,1,1,0.46,0.4545,0.67,0.1642,casual,2
5/12/2022,4,1,12,3,0,3,1,1,0.48,0.4697,0.67,0.1343,casual,0
5/12/2022,4,1,12,4,0,3,1,1,0.5,0.4848,0.63,0.4478,casual,1
5/12/2022,4,1,12,5,0,3,1,1,0.5,0.4848,0.59,0.2836,casual,1
5/12/2022,4,1,12,6,0,3,1,3,0.48,0.4697,0.55,0.3881,casual,5
5/12/2022,4,1,12,7,0,3,1,3,0.46,0.4545,0.59,0.2985,casual,9
5/12/2022,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,casual,22
5/12/2022,4,1,12,9,0,3,1,2,0.44,0.4394,0.51,0.2239,casual,26
5/12/2022,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,casual,14
5/12/2022,4,1,12,11,0,3,1,1,0.44,0.4394,0.44,0.2836,casual,11
5/12/2022,4,1,12,12,0,3,1,1,0.44,0.4394,0.41,0.2836,casual,24
5/12/2022,4,1,12,13,0,3,1,1,0.46,0.4545,0.41,0.2836,casual,14
5/12/2022,4,1,12,14,0,3,1,1,0.48,0.4697,0.33,0.4925,casual,39
5/12/2022,4,1,12,15,0,3,1,1,0.48,0.4697,0.33,0.2836,casual,20
5/12/2022,4,1,12,16,0,3,1,1,0.46,0.4545,0.33,0.2836,casual,23
5/12/2022,4,1,12,17,0,3,1,1,0.44,0.4394,0.35,0.2836,casual,29
5/12/2022,4,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,casual,29
5/12/2022,4,1,12,19,0,3,1,1,0.38,0.3939,0.43,0.3582,casual,14
5/12/2022,4,1,12,20,0,3,1,1,0.34,0.303,0.46,0.3881,casual,19
5/12/2022,4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,casual,14
5/12/2022,4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,casual,4
5/12/2022,4,1,12,23,0,3,1,1,0.3,0.2727,0.49,0.3881,casual,5
6/12/2022,4,1,12,0,0,4,1,1,0.26,0.2424,0.48,0.2836,casual,1
6/12/2022,4,1,12,1,0,4,1,1,0.26,0.2424,0.48,0.2836,casual,0
6/12/2022,4,1,12,2,0,4,1,1,0.24,0.2121,0.52,0.2836,casual,0
6/12/2022,4,1,12,3,0,4,1,1,0.22,0.2273,0.55,0.194,casual,0
6/12/2022,4,1,12,4,0,4,1,1,0.22,0.2121,0.55,0.2985,casual,1
6/12/2022,4,1,12,5,0,4,1,1,0.22,0.2121,0.55,0.2836,casual,0
6/12/2022,4,1,12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,casual,2
6/12/2022,4,1,12,7,0,4,1,1,0.22,0.2121,0.51,0.2985,casual,8
6/12/2022,4,1,12,8,0,4,1,1,0.22,0.2121,0.51,0.2985,casual,13
6/12/2022,4,1,12,9,0,4,1,1,0.24,0.2273,0.48,0.194,casual,19
6/12/2022,4,1,12,10,0,4,1,1,0.24,0.2273,0.52,0.194,casual,23
6/12/2022,4,1,12,11,0,4,1,1,0.26,0.2576,0.48,0.1642,casual,16
6/12/2022,4,1,12,12,0,4,1,1,0.28,0.3182,0.41,0,casual,29
6/12/2022,4,1,12,13,0,4,1,1,0.3,0.3333,0.39,0,casual,33
6/12/2022,4,1,12,14,0,4,1,1,0.3,0.3182,0.42,0.0896,casual,37
6/12/2022,4,1,12,15,0,4,1,1,0.32,0.3485,0.39,0,casual,38
6/12/2022,4,1,12,16,0,4,1,1,0.32,0.3485,0.42,0,casual,39
6/12/2022,4,1,12,17,0,4,1,1,0.3,0.3182,0.45,0.1045,casual,31
6/12/2022,4,1,12,18,0,4,1,1,0.28,0.2727,0.45,0.1642,casual,23
6/12/2022,4,1,12,19,0,4,1,1,0.26,0.2576,0.6,0.194,casual,13
6/12/2022,4,1,12,20,0,4,1,2,0.24,0.2576,0.6,0.1045,casual,5
6/12/2022,4,1,12,21,0,4,1,2,0.24,0.2424,0.6,0.1343,casual,7
6/12/2022,4,1,12,22,0,4,1,1,0.24,0.2424,0.65,0.1642,casual,2
6/12/2022,4,1,12,23,0,4,1,1,0.24,0.2424,0.65,0.1642,casual,0
7/12/2022,4,1,12,0,0,5,1,1,0.24,0.2576,0.7,0.1045,casual,3
7/12/2022,4,1,12,1,0,5,1,2,0.24,0.2273,0.7,0.194,casual,2
7/12/2022,4,1,12,2,0,5,1,2,0.26,0.2727,0.7,0.1343,casual,0
7/12/2022,4,1,12,3,0,5,1,2,0.26,0.2576,0.81,0.194,casual,0
7/12/2022,4,1,12,4,0,5,1,1,0.26,0.2727,0.75,0.1045,casual,0
7/12/2022,4,1,12,5,0,5,1,2,0.26,0.2727,0.81,0.1045,casual,1
7/12/2022,4,1,12,6,0,5,1,2,0.28,0.2727,0.75,0.1642,casual,0
7/12/2022,4,1,12,7,0,5,1,3,0.28,0.2727,0.81,0.1642,casual,3
7/12/2022,4,1,12,8,0,5,1,2,0.3,0.2879,0.75,0.194,casual,11
7/12/2022,4,1,12,9,0,5,1,2,0.3,0.303,0.81,0.1343,casual,10
7/12/2022,4,1,12,10,0,5,1,2,0.32,0.3182,0.76,0.1642,casual,16
7/12/2022,4,1,12,11,0,5,1,2,0.32,0.3182,0.76,0.194,casual,20
7/12/2022,4,1,12,12,0,5,1,2,0.34,0.3333,0.71,0.194,casual,36
7/12/2022,4,1,12,13,0,5,1,2,0.36,0.3485,0.66,0.1343,casual,23
7/12/2022,4,1,12,14,0,5,1,2,0.36,0.3485,0.71,0.1642,casual,40
7/12/2022,4,1,12,15,0,5,1,2,0.36,0.3485,0.71,0.1642,casual,34
7/12/2022,4,1,12,16,0,5,1,1,0.36,0.3485,0.76,0.1343,casual,39
7/12/2022,4,1,12,17,0,5,1,2,0.38,0.3939,0.66,0,casual,29
7/12/2022,4,1,12,18,0,5,1,2,0.38,0.3939,0.71,0.1045,casual,25
7/12/2022,4,1,12,19,0,5,1,2,0.38,0.3939,0.76,0,casual,15
7/12/2022,4,1,12,20,0,5,1,3,0.38,0.3939,0.76,0.1045,casual,12
7/12/2022,4,1,12,21,0,5,1,2,0.36,0.3636,0.93,0.1045,casual,9
7/12/2022,4,1,12,22,0,5,1,2,0.36,0.3636,0.93,0.0896,casual,15
7/12/2022,4,1,12,23,0,5,1,2,0.36,0.3636,0.93,0.0896,casual,6
8/12/2022,4,1,12,0,0,6,0,2,0.36,0.3636,0.93,0.0896,casual,5
8/12/2022,4,1,12,1,0,6,0,2,0.36,0.3485,0.93,0.1343,casual,16
8/12/2022,4,1,12,2,0,6,0,2,0.36,0.3485,0.93,0.1343,casual,3
8/12/2022,4,1,12,3,0,6,0,2,0.36,0.3636,0.93,0.1045,casual,6
8/12/2022,4,1,12,4,0,6,0,2,0.36,0.3788,0.93,0,casual,3
8/12/2022,4,1,12,5,0,6,0,2,0.36,0.3636,0.93,0.1045,casual,2
8/12/2022,4,1,12,6,0,6,0,2,0.36,0.3636,0.93,0.1045,casual,1
8/12/2022,4,1,12,7,0,6,0,2,0.36,0.3636,1,0.0896,casual,3
8/12/2022,4,1,12,8,0,6,0,2,0.38,0.3939,0.94,0.0896,casual,5
8/12/2022,4,1,12,9,0,6,0,2,0.38,0.3939,0.94,0,casual,17
8/12/2022,4,1,12,10,0,6,0,2,0.4,0.4091,0.87,0.1343,casual,43
8/12/2022,4,1,12,11,0,6,0,2,0.4,0.4091,0.87,0.1045,casual,63
8/12/2022,4,1,12,12,0,6,0,2,0.4,0.4091,0.87,0.2239,casual,122
8/12/2022,4,1,12,13,0,6,0,2,0.4,0.4091,0.87,0.1642,casual,148
8/12/2022,4,1,12,14,0,6,0,2,0.4,0.4091,0.87,0.2836,casual,164
8/12/2022,4,1,12,15,0,6,0,1,0.42,0.4242,0.82,0.1642,casual,167
8/12/2022,4,1,12,16,0,6,0,1,0.42,0.4242,0.82,0.1642,casual,139
8/12/2022,4,1,12,17,0,6,0,1,0.38,0.3939,0.87,0.1343,casual,77
8/12/2022,4,1,12,18,0,6,0,1,0.4,0.4091,0.87,0.1045,casual,40
8/12/2022,4,1,12,19,0,6,0,1,0.4,0.4091,0.87,0,casual,34
8/12/2022,4,1,12,20,0,6,0,2,0.36,0.3788,1,0,casual,20
8/12/2022,4,1,12,21,0,6,0,2,0.36,0.3788,1,0,casual,34
8/12/2022,4,1,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,casual,23
8/12/2022,4,1,12,23,0,6,0,2,0.4,0.4091,0.94,0,casual,18
9/12/2022,4,1,12,0,0,0,0,2,0.4,0.4091,0.87,0.1343,casual,15
9/12/2022,4,1,12,1,0,0,0,2,0.4,0.4091,0.87,0.1045,casual,17
9/12/2022,4,1,12,2,0,0,0,2,0.4,0.4091,0.87,0.1045,casual,8
9/12/2022,4,1,12,3,0,0,0,2,0.4,0.4091,0.87,0.1045,casual,14
9/12/2022,4,1,12,4,0,0,0,2,0.4,0.4091,0.94,0.1045,casual,1
9/12/2022,4,1,12,5,0,0,0,2,0.4,0.4091,0.87,0.1045,casual,0
9/12/2022,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,casual,0
9/12/2022,4,1,12,7,0,0,0,3,0.4,0.4091,0.87,0.2239,casual,1
9/12/2022,4,1,12,8,0,0,0,3,0.4,0.4091,0.87,0.1642,casual,1
9/12/2022,4,1,12,9,0,0,0,2,0.4,0.4091,0.87,0.2537,casual,9
9/12/2022,4,1,12,10,0,0,0,2,0.4,0.4091,0.87,0.2836,casual,39
9/12/2022,4,1,12,11,0,0,0,2,0.4,0.4091,0.87,0.2985,casual,40
9/12/2022,4,1,12,12,0,0,0,2,0.4,0.4091,0.82,0.2985,casual,60
9/12/2022,4,1,12,13,0,0,0,2,0.38,0.3939,0.87,0.2836,casual,65
9/12/2022,4,1,12,14,0,0,0,2,0.38,0.3939,0.87,0.194,casual,42
9/12/2022,4,1,12,15,0,0,0,3,0.36,0.3485,0.93,0.1642,casual,25
9/12/2022,4,1,12,16,0,0,0,3,0.36,0.3485,0.93,0.1642,casual,33
9/12/2022,4,1,12,17,0,0,0,3,0.36,0.3485,0.93,0.1343,casual,20
9/12/2022,4,1,12,18,0,0,0,3,0.36,0.3636,0.93,0.0896,casual,17
9/12/2022,4,1,12,19,0,0,0,3,0.38,0.3939,0.94,0.0896,casual,12
9/12/2022,4,1,12,20,0,0,0,3,0.36,0.3636,1,0.0896,casual,6
9/12/2022,4,1,12,21,0,0,0,2,0.36,0.3636,1,0.1045,casual,10
9/12/2022,4,1,12,22,0,0,0,3,0.36,0.3636,0.93,0.1045,casual,3
9/12/2022,4,1,12,23,0,0,0,3,0.36,0.3636,1,0.0896,casual,3
10/12/2022,4,1,12,0,0,1,1,3,0.36,0.3636,1,0.0896,casual,0
10/12/2022,4,1,12,1,0,1,1,2,0.36,0.3788,1,0,casual,0
10/12/2022,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.1045,casual,2
10/12/2022,4,1,12,3,0,1,1,2,0.38,0.3939,0.94,0.1045,casual,0
10/12/2022,4,1,12,4,0,1,1,2,0.38,0.3939,0.94,0.1045,casual,3
10/12/2022,4,1,12,5,0,1,1,2,0.38,0.3939,0.94,0.1045,casual,0
10/12/2022,4,1,12,6,0,1,1,2,0.38,0.3939,0.94,0.1642,casual,2
10/12/2022,4,1,12,7,0,1,1,2,0.38,0.3939,0.94,0.2537,casual,3
10/12/2022,4,1,12,8,0,1,1,2,0.42,0.4242,1,0.2537,casual,9
10/12/2022,4,1,12,9,0,1,1,2,0.42,0.4242,1,0.2239,casual,11
10/12/2022,4,1,12,10,0,1,1,2,0.44,0.4394,0.94,0.2239,casual,12
10/12/2022,4,1,12,11,0,1,1,3,0.46,0.4545,0.94,0.2239,casual,8
10/12/2022,4,1,12,12,0,1,1,3,0.44,0.4394,1,0.2239,casual,23
10/12/2022,4,1,12,13,0,1,1,3,0.44,0.4394,1,0.2239,casual,30
10/12/2022,4,1,12,14,0,1,1,2,0.5,0.4848,0.94,0.2239,casual,31
10/12/2022,4,1,12,15,0,1,1,2,0.5,0.4848,0.87,0.1642,casual,29
10/12/2022,4,1,12,16,0,1,1,2,0.5,0.4848,0.88,0.1045,casual,37
10/12/2022,4,1,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,casual,38
10/12/2022,4,1,12,18,0,1,1,2,0.46,0.4545,0.88,0.2836,casual,20
10/12/2022,4,1,12,19,0,1,1,1,0.52,0.5,0.77,0.2836,casual,18
10/12/2022,4,1,12,20,0,1,1,1,0.46,0.4545,0.88,0.2537,casual,13
10/12/2022,4,1,12,21,0,1,1,2,0.46,0.4545,0.94,0.194,casual,21
10/12/2022,4,1,12,22,0,1,1,2,0.5,0.4848,0.82,0.2239,casual,11
10/12/2022,4,1,12,23,0,1,1,1,0.46,0.4545,0.88,0.2537,casual,8
11/12/2022,4,1,12,0,0,2,1,3,0.46,0.4545,0.77,0.4627,casual,2
11/12/2022,4,1,12,1,0,2,1,1,0.42,0.4242,0.71,0.4478,casual,1
11/12/2022,4,1,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,casual,0
11/12/2022,4,1,12,3,0,2,1,3,0.36,0.3333,0.76,0.2836,casual,0
11/12/2022,4,1,12,4,0,2,1,2,0.34,0.3182,0.76,0.2836,casual,0
11/12/2022,4,1,12,5,0,2,1,3,0.34,0.303,0.71,0.3284,casual,1
11/12/2022,4,1,12,6,0,2,1,2,0.34,0.303,0.71,0.2985,casual,0
11/12/2022,4,1,12,7,0,2,1,1,0.34,0.303,0.66,0.4179,casual,8
11/12/2022,4,1,12,8,0,2,1,2,0.34,0.303,0.61,0.2985,casual,16
11/12/2022,4,1,12,9,0,2,1,1,0.34,0.303,0.61,0.3881,casual,12
11/12/2022,4,1,12,10,0,2,1,1,0.36,0.3333,0.57,0.3284,casual,12
11/12/2022,4,1,12,11,0,2,1,2,0.36,0.3333,0.53,0.3582,casual,28
11/12/2022,4,1,12,12,0,2,1,2,0.36,0.3182,0.53,0.4478,casual,13
11/12/2022,4,1,12,13,0,2,1,2,0.38,0.3939,0.5,0.2239,casual,28
11/12/2022,4,1,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,casual,19
11/12/2022,4,1,12,15,0,2,1,2,0.38,0.3939,0.5,0.2239,casual,20
11/12/2022,4,1,12,16,0,2,1,2,0.38,0.3939,0.5,0.2239,casual,24
11/12/2022,4,1,12,17,0,2,1,1,0.32,0.303,0.53,0.2239,casual,21
11/12/2022,4,1,12,18,0,2,1,1,0.32,0.303,0.53,0.2239,casual,23
11/12/2022,4,1,12,19,0,2,1,1,0.32,0.303,0.53,0.2239,casual,21
11/12/2022,4,1,12,20,0,2,1,1,0.32,0.303,0.53,0.2239,casual,9
11/12/2022,4,1,12,21,0,2,1,1,0.32,0.3182,0.53,0.194,casual,14
11/12/2022,4,1,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,casual,6
11/12/2022,4,1,12,23,0,2,1,1,0.3,0.2879,0.52,0.2239,casual,4
12/12/2022,4,1,12,0,0,3,1,1,0.3,0.303,0.52,0.1642,casual,1
12/12/2022,4,1,12,1,0,3,1,1,0.28,0.2727,0.61,0.2239,casual,3
12/12/2022,4,1,12,2,0,3,1,1,0.28,0.2727,0.56,0.1642,casual,5
12/12/2022,4,1,12,3,0,3,1,1,0.26,0.2727,0.6,0.1343,casual,3
12/12/2022,4,1,12,4,0,3,1,1,0.26,0.303,0.6,0,casual,0
12/12/2022,4,1,12,5,0,3,1,1,0.26,0.2576,0.6,0.194,casual,0
12/12/2022,4,1,12,6,0,3,1,2,0.26,0.2424,0.6,0.2537,casual,2
12/12/2022,4,1,12,7,0,3,1,2,0.26,0.2576,0.6,0.194,casual,3
12/12/2022,4,1,12,8,0,3,1,2,0.26,0.2576,0.65,0.1642,casual,18
12/12/2022,4,1,12,9,0,3,1,2,0.28,0.2879,0.61,0.1343,casual,13
12/12/2022,4,1,12,10,0,3,1,2,0.3,0.303,0.56,0.1642,casual,20
12/12/2022,4,1,12,11,0,3,1,2,0.32,0.303,0.49,0.2239,casual,24
12/12/2022,4,1,12,12,0,3,1,2,0.34,0.3636,0.42,0,casual,14
12/12/2022,4,1,12,13,0,3,1,2,0.34,0.3636,0.42,0,casual,18
12/12/2022,4,1,12,14,0,3,1,2,0.34,0.3636,0.46,0,casual,34
12/12/2022,4,1,12,15,0,3,1,2,0.34,0.3485,0.46,0.1045,casual,21
12/12/2022,4,1,12,16,0,3,1,2,0.34,0.3333,0.46,0.1343,casual,19
12/12/2022,4,1,12,17,0,3,1,2,0.32,0.303,0.53,0.2239,casual,21
12/12/2022,4,1,12,18,0,3,1,2,0.32,0.303,0.49,0.2239,casual,25
12/12/2022,4,1,12,19,0,3,1,2,0.3,0.2879,0.56,0.2239,casual,18
12/12/2022,4,1,12,20,0,3,1,1,0.3,0.2879,0.52,0.2836,casual,25
12/12/2022,4,1,12,21,0,3,1,2,0.3,0.2879,0.52,0.2537,casual,16
12/12/2022,4,1,12,22,0,3,1,2,0.3,0.2879,0.52,0.2239,casual,4
12/12/2022,4,1,12,23,0,3,1,2,0.28,0.2727,0.56,0.2239,casual,3
12/13/2022,4,1,12,0,0,4,1,2,0.28,0.2727,0.52,0.2239,casual,1
12/13/2022,4,1,12,1,0,4,1,2,0.28,0.2576,0.52,0.2836,casual,4
12/13/2022,4,1,12,2,0,4,1,2,0.26,0.2424,0.56,0.2537,casual,3
12/13/2022,4,1,12,3,0,4,1,2,0.26,0.2424,0.56,0.2836,casual,0
12/13/2022,4,1,12,4,0,4,1,2,0.26,0.2576,0.56,0.194,casual,0
12/13/2022,4,1,12,5,0,4,1,2,0.26,0.2576,0.56,0.1642,casual,2
12/13/2022,4,1,12,6,0,4,1,1,0.26,0.2424,0.56,0.2537,casual,2
12/13/2022,4,1,12,7,0,4,1,1,0.24,0.2273,0.6,0.2239,casual,5
12/13/2022,4,1,12,8,0,4,1,1,0.24,0.2273,0.6,0.194,casual,24
12/13/2022,4,1,12,9,0,4,1,1,0.28,0.2727,0.52,0.2537,casual,25
12/13/2022,4,1,12,10,0,4,1,1,0.32,0.303,0.45,0.2836,casual,28
12/13/2022,4,1,12,11,0,4,1,1,0.34,0.3182,0.42,0.2537,casual,25
12/13/2022,4,1,12,12,0,4,1,1,0.36,0.3333,0.4,0.2537,casual,30
12/13/2022,4,1,12,13,0,4,1,1,0.36,0.3485,0.34,0.194,casual,41
12/13/2022,4,1,12,14,0,4,1,1,0.36,0.3485,0.34,0.1642,casual,31
12/13/2022,4,1,12,15,0,4,1,1,0.36,0.3485,0.34,0.1343,casual,40
12/13/2022,4,1,12,16,0,4,1,1,0.34,0.3485,0.39,0.1045,casual,50
12/13/2022,4,1,12,17,0,4,1,1,0.32,0.3333,0.42,0.1045,casual,43
12/13/2022,4,1,12,18,0,4,1,1,0.32,0.3333,0.42,0.1045,casual,20
12/13/2022,4,1,12,19,0,4,1,1,0.3,0.303,0.45,0.1642,casual,20
12/13/2022,4,1,12,20,0,4,1,1,0.3,0.3333,0.45,0,casual,6
12/13/2022,4,1,12,21,0,4,1,1,0.28,0.3182,0.48,0,casual,13
12/13/2022,4,1,12,22,0,4,1,1,0.26,0.2879,0.6,0.0896,casual,7
12/13/2022,4,1,12,23,0,4,1,1,0.26,0.303,0.6,0,casual,5
12/14/2022,4,1,12,0,0,5,1,1,0.22,0.2576,0.64,0.0896,casual,4
12/14/2022,4,1,12,1,0,5,1,1,0.22,0.2576,0.69,0.0896,casual,0
12/14/2022,4,1,12,2,0,5,1,1,0.22,0.2727,0.69,0,casual,3
12/14/2022,4,1,12,3,0,5,1,1,0.2,0.2273,0.69,0.1045,casual,0
12/14/2022,4,1,12,4,0,5,1,1,0.2,0.2273,0.75,0.0896,casual,1
12/14/2022,4,1,12,5,0,5,1,1,0.2,0.2273,0.69,0.1045,casual,0
12/14/2022,4,1,12,6,0,5,1,1,0.16,0.1818,0.8,0.1045,casual,1
12/14/2022,4,1,12,7,0,5,1,1,0.2,0.2121,0.72,0.1045,casual,3
12/14/2022,4,1,12,8,0,5,1,1,0.2,0.2273,0.69,0.0896,casual,13
12/14/2022,4,1,12,9,0,5,1,1,0.24,0.2424,0.75,0.1343,casual,13
12/14/2022,4,1,12,10,0,5,1,1,0.26,0.2576,0.81,0.194,casual,28
12/14/2022,4,1,12,11,0,5,1,1,0.32,0.303,0.65,0.194,casual,31
12/14/2022,4,1,12,12,0,5,1,1,0.36,0.3485,0.5,0.194,casual,29
12/14/2022,4,1,12,13,0,5,1,1,0.36,0.3485,0.5,0.2239,casual,39
12/14/2022,4,1,12,14,0,5,1,1,0.4,0.4091,0.43,0.194,casual,48
12/14/2022,4,1,12,15,0,5,1,1,0.4,0.4091,0.47,0.1642,casual,57
12/14/2022,4,1,12,16,0,5,1,1,0.38,0.3939,0.54,0.194,casual,45
12/14/2022,4,1,12,17,0,5,1,1,0.34,0.3333,0.57,0.1642,casual,40
12/14/2022,4,1,12,18,0,5,1,1,0.36,0.3485,0.46,0.1343,casual,23
12/14/2022,4,1,12,19,0,5,1,1,0.34,0.3485,0.53,0.0896,casual,17
12/14/2022,4,1,12,20,0,5,1,1,0.32,0.3333,0.61,0.1343,casual,12
12/14/2022,4,1,12,21,0,5,1,1,0.3,0.303,0.75,0.1642,casual,7
12/14/2022,4,1,12,22,0,5,1,1,0.28,0.2879,0.75,0.1045,casual,4
12/14/2022,4,1,12,23,0,5,1,1,0.28,0.303,0.75,0.0896,casual,11
12/15/2022,4,1,12,0,0,6,0,1,0.3,0.3333,0.7,0,casual,4
12/15/2022,4,1,12,1,0,6,0,2,0.26,0.2879,0.81,0.0896,casual,9
12/15/2022,4,1,12,2,0,6,0,1,0.26,0.303,0.81,0,casual,6
12/15/2022,4,1,12,3,0,6,0,2,0.24,0.2879,0.81,0,casual,5
12/15/2022,4,1,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045,casual,1
12/15/2022,4,1,12,5,0,6,0,2,0.26,0.303,0.75,0,casual,0
12/15/2022,4,1,12,6,0,6,0,2,0.24,0.2879,0.75,0,casual,0
12/15/2022,4,1,12,7,0,6,0,2,0.24,0.2576,0.75,0.0896,casual,1
12/15/2022,4,1,12,8,0,6,0,2,0.26,0.2879,0.75,0.0896,casual,8
12/15/2022,4,1,12,9,0,6,0,1,0.26,0.2727,0.75,0.1045,casual,17
12/15/2022,4,1,12,10,0,6,0,1,0.32,0.3182,0.61,0.1642,casual,23
12/15/2022,4,1,12,11,0,6,0,1,0.34,0.3485,0.61,0.0896,casual,66
12/15/2022,4,1,12,12,0,6,0,1,0.38,0.3939,0.5,0.0896,casual,89
12/15/2022,4,1,12,13,0,6,0,1,0.38,0.3939,0.54,0.2537,casual,88
12/15/2022,4,1,12,14,0,6,0,1,0.4,0.4091,0.5,0.1642,casual,92
12/15/2022,4,1,12,15,0,6,0,1,0.42,0.4242,0.47,0,casual,95
12/15/2022,4,1,12,16,0,6,0,1,0.4,0.4091,0.5,0.1343,casual,85
12/15/2022,4,1,12,17,0,6,0,1,0.4,0.4091,0.5,0.2239,casual,35
12/15/2022,4,1,12,18,0,6,0,1,0.38,0.3939,0.58,0.1642,casual,40
12/15/2022,4,1,12,19,0,6,0,1,0.36,0.3485,0.62,0.1343,casual,32
12/15/2022,4,1,12,20,0,6,0,2,0.36,0.3485,0.57,0.194,casual,23
12/15/2022,4,1,12,21,0,6,0,1,0.36,0.3485,0.62,0.1343,casual,15
12/15/2022,4,1,12,22,0,6,0,1,0.36,0.3485,0.62,0.194,casual,22
12/15/2022,4,1,12,23,0,6,0,2,0.36,0.3485,0.62,0.1343,casual,11
12/16/2022,4,1,12,0,0,0,0,2,0.36,0.3788,0.62,0,casual,8
12/16/2022,4,1,12,1,0,0,0,3,0.34,0.3485,0.76,0.1045,casual,14
12/16/2022,4,1,12,2,0,0,0,2,0.34,0.3485,0.87,0.0896,casual,8
12/16/2022,4,1,12,3,0,0,0,2,0.34,0.3333,0.87,0.194,casual,1
12/16/2022,4,1,12,4,0,0,0,2,0.34,0.3636,0.87,0,casual,1
12/16/2022,4,1,12,5,0,0,0,2,0.34,0.3636,0.87,0,casual,0
12/16/2022,4,1,12,6,0,0,0,2,0.34,0.3636,0.87,0,casual,0
12/16/2022,4,1,12,7,0,0,0,2,0.34,0.3485,0.87,0.0896,casual,5
12/16/2022,4,1,12,8,0,0,0,2,0.36,0.3485,0.87,0.1343,casual,12
12/16/2022,4,1,12,9,0,0,0,2,0.36,0.3485,0.87,0.1343,casual,19
12/16/2022,4,1,12,10,0,0,0,2,0.36,0.3485,0.87,0.1343,casual,42
12/16/2022,4,1,12,11,0,0,0,2,0.36,0.3485,0.87,0.1343,casual,47
12/16/2022,4,1,12,12,0,0,0,2,0.38,0.3939,0.82,0.194,casual,67
12/16/2022,4,1,12,13,0,0,0,2,0.38,0.3939,0.76,0.194,casual,67
12/16/2022,4,1,12,14,0,0,0,2,0.38,0.3939,0.76,0.1343,casual,50
12/16/2022,4,1,12,15,0,0,0,2,0.38,0.3939,0.82,0.1045,casual,46
12/16/2022,4,1,12,16,0,0,0,2,0.38,0.3939,0.82,0.1045,casual,66
12/16/2022,4,1,12,17,0,0,0,2,0.38,0.3939,0.82,0.1045,casual,29
12/16/2022,4,1,12,18,0,0,0,3,0.38,0.3939,0.82,0.1045,casual,8
12/16/2022,4,1,12,19,0,0,0,1,0.36,0.3485,0.93,0.1343,casual,10
12/16/2022,4,1,12,20,0,0,0,2,0.38,0.3939,0.82,0,casual,14
12/16/2022,4,1,12,21,0,0,0,2,0.36,0.3788,0.93,0,casual,14
12/16/2022,4,1,12,22,0,0,0,2,0.4,0.4091,0.82,0.194,casual,6
12/16/2022,4,1,12,23,0,0,0,2,0.36,0.3485,0.93,0.1343,casual,4
