dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
3/21/2021,2,0,3,18,0,1,1,2,0.52,0.5,0.72,0.2239,registered,232
3/21/2021,2,0,3,19,0,1,1,1,0.58,0.5455,0.6,0.4179,registered,199
3/21/2021,2,0,3,20,0,1,1,1,0.56,0.5303,0.64,0.194,registered,106
3/21/2021,2,0,3,21,0,1,1,1,0.46,0.4545,0.94,0.194,registered,79
3/21/2021,2,0,3,22,0,1,1,1,0.46,0.4545,0.88,0.2239,registered,60
3/21/2021,2,0,3,23,0,1,1,1,0.46,0.4545,0.88,0.0896,registered,22
3/22/2021,2,0,3,0,0,2,1,1,0.46,0.4545,0.88,0.194,registered,7
3/22/2021,2,0,3,1,0,2,1,1,0.42,0.4242,1,0.1343,registered,13
3/22/2021,2,0,3,2,0,2,1,1,0.44,0.4394,0.94,0.0896,registered,1
3/22/2021,2,0,3,3,0,2,1,1,0.44,0.4394,0.82,0.2239,registered,2
3/22/2021,2,0,3,4,0,2,1,2,0.42,0.4242,0.82,0.1642,registered,1
3/22/2021,2,0,3,5,0,2,1,2,0.4,0.4091,0.87,0.1343,registered,11
3/22/2021,2,0,3,6,0,2,1,1,0.4,0.4091,0.87,0.2537,registered,58
3/22/2021,2,0,3,7,0,2,1,2,0.4,0.4091,0.76,0.1045,registered,132
3/22/2021,2,0,3,8,0,2,1,2,0.4,0.4091,0.58,0.2985,registered,312
3/22/2021,2,0,3,9,0,2,1,2,0.4,0.4091,0.58,0.4627,registered,159
3/22/2021,2,0,3,10,0,2,1,2,0.44,0.4394,0.54,0.2985,registered,95
3/22/2021,2,0,3,11,0,2,1,1,0.44,0.4394,0.51,0.3284,registered,64
3/22/2021,2,0,3,12,0,2,1,1,0.46,0.4545,0.47,0.2537,registered,86
3/22/2021,2,0,3,13,0,2,1,1,0.5,0.4848,0.45,0.2239,registered,85
3/22/2021,2,0,3,14,0,2,1,1,0.5,0.4848,0.42,0.3284,registered,71
3/22/2021,2,0,3,15,0,2,1,1,0.5,0.4848,0.42,0.2239,registered,79
3/22/2021,2,0,3,16,0,2,1,1,0.5,0.4848,0.42,0.1045,registered,125
3/22/2021,2,0,3,17,0,2,1,1,0.5,0.4848,0.42,0.1045,registered,265
3/22/2021,2,0,3,18,0,2,1,1,0.48,0.4697,0.44,0.0896,registered,271
3/22/2021,2,0,3,19,0,2,1,2,0.44,0.4394,0.54,0.2537,registered,142
3/22/2021,2,0,3,20,0,2,1,2,0.44,0.4394,0.54,0.3582,registered,116
3/22/2021,2,0,3,21,0,2,1,2,0.42,0.4242,0.54,0.2836,registered,63
3/22/2021,2,0,3,22,0,2,1,2,0.4,0.4091,0.58,0.2537,registered,57
3/22/2021,2,0,3,23,0,2,1,2,0.4,0.4091,0.58,0.2537,registered,28
3/23/2021,2,0,3,0,0,3,1,3,0.36,0.3485,0.71,0.2239,registered,8
3/23/2021,2,0,3,1,0,3,1,3,0.34,0.3182,0.76,0.2239,registered,7
3/23/2021,2,0,3,2,0,3,1,3,0.34,0.3182,0.76,0.2239,registered,1
3/23/2021,2,0,3,3,0,3,1,2,0.34,0.3182,0.76,0.2537,registered,3
3/23/2021,2,0,3,5,0,3,1,3,0.32,0.3182,0.87,0.194,registered,10
3/23/2021,2,0,3,6,0,3,1,2,0.34,0.3182,0.87,0.2537,registered,43
3/23/2021,2,0,3,7,0,3,1,2,0.32,0.303,0.93,0.2239,registered,111
3/23/2021,2,0,3,8,0,3,1,2,0.32,0.3182,0.87,0.194,registered,247
3/23/2021,2,0,3,9,0,3,1,2,0.32,0.303,0.81,0.2537,registered,174
3/23/2021,2,0,3,10,0,3,1,2,0.34,0.3182,0.81,0.2836,registered,60
3/23/2021,2,0,3,11,0,3,1,2,0.34,0.3333,0.87,0.194,registered,53
3/23/2021,2,0,3,12,0,3,1,2,0.34,0.3182,0.87,0.2239,registered,73
3/23/2021,2,0,3,13,0,3,1,3,0.34,0.3333,0.87,0.1343,registered,94
3/23/2021,2,0,3,14,0,3,1,2,0.36,0.3636,0.87,0.1045,registered,71
3/23/2021,2,0,3,15,0,3,1,2,0.38,0.3939,0.82,0.2239,registered,74
3/23/2021,2,0,3,16,0,3,1,2,0.4,0.4091,0.76,0.2239,registered,123
3/23/2021,2,0,3,17,0,3,1,2,0.4,0.4091,0.76,0.2239,registered,245
3/23/2021,2,0,3,18,0,3,1,3,0.38,0.3939,0.82,0.2537,registered,218
3/23/2021,2,0,3,19,0,3,1,3,0.38,0.3939,0.82,0.2537,registered,147
3/23/2021,2,0,3,20,0,3,1,3,0.36,0.303,0.87,0.6418,registered,72
3/23/2021,2,0,3,21,0,3,1,3,0.32,0.2879,1,0.4179,registered,22
3/23/2021,2,0,3,22,0,3,1,2,0.32,0.3182,0.93,0.1642,registered,38
3/23/2021,2,0,3,23,0,3,1,3,0.32,0.3333,0.9,0,registered,24
3/24/2021,2,0,3,0,0,4,1,2,0.32,0.303,0.93,0.2239,registered,11
3/24/2021,2,0,3,1,0,4,1,2,0.3,0.2879,1,0.2239,registered,3
3/24/2021,2,0,3,2,0,4,1,2,0.3,0.2879,1,0.2537,registered,6
3/24/2021,2,0,3,3,0,4,1,2,0.28,0.2727,1,0.194,registered,0
3/24/2021,2,0,3,4,0,4,1,2,0.28,0.2727,1,0.194,registered,1
3/24/2021,2,0,3,5,0,4,1,2,0.28,0.2727,0.93,0.2239,registered,8
3/24/2021,2,0,3,6,0,4,1,2,0.28,0.2727,0.93,0.2239,registered,41
3/24/2021,2,0,3,7,0,4,1,3,0.26,0.2576,1,0.2239,registered,106
3/24/2021,2,0,3,8,0,4,1,3,0.26,0.2273,1,0.2985,registered,120
3/24/2021,2,0,3,9,0,4,1,2,0.26,0.2576,0.93,0.2239,registered,94
3/24/2021,2,0,3,10,0,4,1,2,0.26,0.2273,0.93,0.3284,registered,55
3/24/2021,2,0,3,11,0,4,1,2,0.3,0.2727,0.81,0.2985,registered,61
3/24/2021,2,0,3,12,0,4,1,2,0.3,0.2727,0.7,0.3284,registered,82
3/24/2021,2,0,3,13,0,4,1,2,0.32,0.303,0.7,0.2239,registered,90
3/24/2021,2,0,3,14,0,4,1,2,0.3,0.303,0.7,0.1343,registered,66
3/24/2021,2,0,3,15,0,4,1,2,0.3,0.2879,0.7,0.2537,registered,77
3/24/2021,2,0,3,16,0,4,1,2,0.3,0.2879,0.65,0.2239,registered,78
3/24/2021,2,0,3,17,0,4,1,2,0.3,0.2879,0.7,0.2239,registered,221
3/24/2021,2,0,3,18,0,4,1,2,0.3,0.2727,0.61,0.2985,registered,197
3/24/2021,2,0,3,19,0,4,1,1,0.3,0.2727,0.56,0.3881,registered,122
3/24/2021,2,0,3,20,0,4,1,1,0.28,0.2576,0.61,0.2836,registered,110
3/24/2021,2,0,3,21,0,4,1,1,0.26,0.2576,0.65,0.2239,registered,67
3/24/2021,2,0,3,22,0,4,1,1,0.26,0.2576,0.65,0.1642,registered,59
3/24/2021,2,0,3,23,0,4,1,1,0.24,0.2273,0.65,0.194,registered,24
3/25/2021,2,0,3,0,0,5,1,1,0.24,0.2273,0.6,0.194,registered,17
3/25/2021,2,0,3,1,0,5,1,1,0.2,0.2121,0.69,0.1642,registered,5
3/25/2021,2,0,3,2,0,5,1,1,0.2,0.197,0.69,0.2239,registered,5
3/25/2021,2,0,3,3,0,5,1,1,0.2,0.2273,0.69,0.1045,registered,2
3/25/2021,2,0,3,4,0,5,1,1,0.18,0.2121,0.74,0.1045,registered,2
3/25/2021,2,0,3,5,0,5,1,1,0.18,0.197,0.74,0.1642,registered,9
3/25/2021,2,0,3,6,0,5,1,1,0.18,0.1818,0.74,0.2239,registered,32
3/25/2021,2,0,3,7,0,5,1,1,0.2,0.1818,0.59,0.3582,registered,100
3/25/2021,2,0,3,8,0,5,1,1,0.22,0.2121,0.51,0.2836,registered,228
3/25/2021,2,0,3,9,0,5,1,1,0.24,0.2121,0.48,0.2985,registered,150
3/25/2021,2,0,3,10,0,5,1,1,0.26,0.2576,0.48,0,registered,53
3/25/2021,2,0,3,11,0,5,1,1,0.3,0.2879,0.45,0.2836,registered,58
3/25/2021,2,0,3,12,0,5,1,1,0.32,0.303,0.42,0.2537,registered,108
3/25/2021,2,0,3,13,0,5,1,1,0.32,0.3182,0.39,0.194,registered,104
3/25/2021,2,0,3,14,0,5,1,1,0.36,0.3333,0.32,0.3284,registered,103
3/25/2021,2,0,3,15,0,5,1,2,0.34,0.3182,0.36,0.2537,registered,79
3/25/2021,2,0,3,16,0,5,1,2,0.34,0.303,0.34,0.2985,registered,127
3/25/2021,2,0,3,17,0,5,1,2,0.32,0.2879,0.36,0.3582,registered,202
3/25/2021,2,0,3,18,0,5,1,1,0.3,0.2879,0.39,0.2537,registered,190
3/25/2021,2,0,3,19,0,5,1,2,0.3,0.2879,0.36,0.2836,registered,126
3/25/2021,2,0,3,20,0,5,1,2,0.3,0.303,0.39,0.1343,registered,75
3/25/2021,2,0,3,21,0,5,1,2,0.3,0.303,0.39,0.1642,registered,64
3/25/2021,2,0,3,22,0,5,1,2,0.28,0.2576,0.38,0.3284,registered,40
3/25/2021,2,0,3,23,0,5,1,2,0.26,0.2424,0.38,0.2836,registered,31
3/26/2021,2,0,3,0,0,6,0,2,0.26,0.2424,0.38,0.2836,registered,25
3/26/2021,2,0,3,1,0,6,0,1,0.26,0.2273,0.38,0.2985,registered,24
3/26/2021,2,0,3,2,0,6,0,1,0.22,0.2121,0.44,0.2239,registered,21
3/26/2021,2,0,3,3,0,6,0,1,0.2,0.197,0.47,0.194,registered,7
3/26/2021,2,0,3,4,0,6,0,1,0.22,0.2121,0.44,0.2239,registered,4
3/26/2021,2,0,3,5,0,6,0,1,0.2,0.197,0.51,0.194,registered,8
3/26/2021,2,0,3,6,0,6,0,1,0.18,0.1818,0.55,0.194,registered,8
3/26/2021,2,0,3,7,0,6,0,1,0.2,0.197,0.51,0.194,registered,23
3/26/2021,2,0,3,8,0,6,0,1,0.22,0.2273,0.44,0.1343,registered,42
3/26/2021,2,0,3,9,0,6,0,1,0.24,0.2424,0.41,0.1343,registered,68
3/26/2021,2,0,3,10,0,6,0,1,0.26,0.2576,0.41,0.1642,registered,93
3/26/2021,2,0,3,11,0,6,0,1,0.28,0.2727,0.38,0.1642,registered,93
3/26/2021,2,0,3,12,0,6,0,1,0.3,0.2879,0.36,0.194,registered,129
3/26/2021,2,0,3,13,0,6,0,1,0.32,0.303,0.33,0.2239,registered,145
3/26/2021,2,0,3,14,0,6,0,1,0.34,0.3182,0.29,0.2239,registered,123
3/26/2021,2,0,3,15,0,6,0,1,0.34,0.3333,0.29,0.194,registered,109
3/26/2021,2,0,3,16,0,6,0,1,0.34,0.3333,0.23,0.194,registered,130
3/26/2021,2,0,3,17,0,6,0,1,0.32,0.303,0.24,0.2239,registered,101
3/26/2021,2,0,3,18,0,6,0,2,0.32,0.3182,0.21,0.1642,registered,89
3/26/2021,2,0,3,19,0,6,0,2,0.28,0.2727,0.45,0.2537,registered,93
3/26/2021,2,0,3,20,0,6,0,2,0.28,0.2727,0.45,0.2537,registered,67
3/26/2021,2,0,3,21,0,6,0,2,0.26,0.2576,0.44,0.194,registered,36
3/26/2021,2,0,3,22,0,6,0,2,0.28,0.2727,0.41,0.2239,registered,46
3/26/2021,2,0,3,23,0,6,0,2,0.26,0.2424,0.44,0.2836,registered,31
3/27/2021,2,0,3,0,0,0,0,2,0.26,0.2576,0.41,0.1642,registered,26
3/27/2021,2,0,3,1,0,0,0,2,0.24,0.2273,0.52,0.194,registered,17
3/27/2021,2,0,3,2,0,0,0,3,0.22,0.2273,0.55,0.194,registered,15
3/27/2021,2,0,3,3,0,0,0,3,0.2,0.197,0.69,0.2239,registered,14
3/27/2021,2,0,3,4,0,0,0,3,0.18,0.197,0.74,0.1642,registered,5
3/27/2021,2,0,3,6,0,0,0,3,0.16,0.1818,0.86,0.1343,registered,2
3/27/2021,2,0,3,7,0,0,0,3,0.16,0.1667,0.86,0.1642,registered,7
3/27/2021,2,0,3,8,0,0,0,1,0.2,0.197,0.69,0.2239,registered,8
3/27/2021,2,0,3,9,0,0,0,1,0.22,0.2273,0.55,0.1343,registered,37
3/27/2021,2,0,3,10,0,0,0,2,0.22,0.2121,0.55,0.2239,registered,59
3/27/2021,2,0,3,11,0,0,0,2,0.24,0.2424,0.48,0.1642,registered,85
3/27/2021,2,0,3,12,0,0,0,2,0.26,0.2576,0.44,0.2239,registered,120
3/27/2021,2,0,3,13,0,0,0,1,0.3,0.2879,0.39,0.2239,registered,100
3/27/2021,2,0,3,14,0,0,0,1,0.32,0.3182,0.36,0.1642,registered,103
3/27/2021,2,0,3,15,0,0,0,1,0.32,0.303,0.36,0.2836,registered,111
3/27/2021,2,0,3,16,0,0,0,1,0.34,0.3333,0.34,0,registered,98
3/27/2021,2,0,3,17,0,0,0,1,0.32,0.303,0.31,0.2537,registered,109
3/27/2021,2,0,3,18,0,0,0,1,0.3,0.2879,0.33,0.194,registered,105
3/27/2021,2,0,3,19,0,0,0,1,0.3,0.2879,0.31,0.2239,registered,80
3/27/2021,2,0,3,20,0,0,0,1,0.28,0.2727,0.36,0.1642,registered,50
3/27/2021,2,0,3,21,0,0,0,1,0.26,0.2576,0.41,0.1642,registered,29
3/27/2021,2,0,3,22,0,0,0,1,0.26,0.2576,0.41,0.1642,registered,25
3/27/2021,2,0,3,23,0,0,0,1,0.26,0.2576,0.44,0.194,registered,16
3/28/2021,2,0,3,0,0,1,1,1,0.22,0.2273,0.55,0.194,registered,11
3/28/2021,2,0,3,1,0,1,1,1,0.22,0.2273,0.44,0.194,registered,4
3/28/2021,2,0,3,2,0,1,1,1,0.22,0.2273,0.44,0.1642,registered,5
3/28/2021,2,0,3,3,0,1,1,1,0.22,0.2273,0.44,0.1642,registered,2
3/28/2021,2,0,3,5,0,1,1,1,0.18,0.1818,0.43,0.194,registered,8
3/28/2021,2,0,3,6,0,1,1,1,0.18,0.1667,0.34,0.2836,registered,40
3/28/2021,2,0,3,7,0,1,1,1,0.2,0.1818,0.32,0.3284,registered,104
3/28/2021,2,0,3,8,0,1,1,1,0.2,0.197,0.34,0.2239,registered,239
3/28/2021,2,0,3,9,0,1,1,2,0.22,0.2121,0.32,0.2239,registered,109
3/28/2021,2,0,3,10,0,1,1,1,0.24,0.2273,0.3,0.194,registered,47
3/28/2021,2,0,3,11,0,1,1,2,0.26,0.2424,0.3,0.2836,registered,39
3/28/2021,2,0,3,12,0,1,1,2,0.26,0.2727,0.25,0,registered,71
3/28/2021,2,0,3,13,0,1,1,2,0.3,0.2879,0.24,0.2239,registered,69
3/28/2021,2,0,3,14,0,1,1,1,0.32,0.303,0.22,0.2239,registered,65
3/28/2021,2,0,3,15,0,1,1,1,0.32,0.303,0.24,0.2836,registered,53
3/28/2021,2,0,3,16,0,1,1,1,0.34,0.3182,0.23,0.2239,registered,117
3/28/2021,2,0,3,17,0,1,1,1,0.34,0.303,0.23,0.2985,registered,227
3/28/2021,2,0,3,18,0,1,1,1,0.32,0.303,0.21,0.2836,registered,220
3/28/2021,2,0,3,19,0,1,1,1,0.3,0.303,0.22,0.1343,registered,156
3/28/2021,2,0,3,20,0,1,1,1,0.32,0.3333,0.22,0.1045,registered,107
3/28/2021,2,0,3,21,0,1,1,1,0.32,0.3333,0.21,0.1343,registered,55
3/28/2021,2,0,3,22,0,1,1,1,0.3,0.2879,0.22,0.2239,registered,40
3/28/2021,2,0,3,23,0,1,1,1,0.28,0.2576,0.24,0.2985,registered,18
3/29/2021,2,0,3,0,0,2,1,1,0.26,0.2273,0.28,0.3284,registered,15
3/29/2021,2,0,3,1,0,2,1,1,0.24,0.2121,0.32,0.2985,registered,4
3/29/2021,2,0,3,2,0,2,1,1,0.24,0.2121,0.32,0.2985,registered,3
3/29/2021,2,0,3,3,0,2,1,1,0.24,0.2121,0.32,0.2985,registered,1
3/29/2021,2,0,3,4,0,2,1,1,0.2,0.2121,0.44,0.1642,registered,1
3/29/2021,2,0,3,5,0,2,1,1,0.22,0.2121,0.37,0.2537,registered,8
3/29/2021,2,0,3,6,0,2,1,1,0.22,0.2121,0.41,0.2985,registered,46
3/29/2021,2,0,3,7,0,2,1,1,0.22,0.197,0.41,0.3582,registered,128
3/29/2021,2,0,3,8,0,2,1,1,0.24,0.2121,0.35,0.3582,registered,268
3/29/2021,2,0,3,9,0,2,1,1,0.28,0.2576,0.28,0.3881,registered,156
3/29/2021,2,0,3,10,0,2,1,1,0.3,0.2727,0.24,0.2985,registered,46
3/29/2021,2,0,3,11,0,2,1,2,0.34,0.303,0.25,0.3881,registered,63
3/29/2021,2,0,3,12,0,2,1,1,0.34,0.3333,0.25,0.1642,registered,77
3/29/2021,2,0,3,13,0,2,1,1,0.34,0.303,0.25,0.2985,registered,80
3/29/2021,2,0,3,14,0,2,1,1,0.36,0.3333,0.25,0.2537,registered,66
3/29/2021,2,0,3,15,0,2,1,1,0.38,0.3939,0.25,0.2239,registered,65
3/29/2021,2,0,3,16,0,2,1,1,0.38,0.3939,0.22,0.1642,registered,124
3/29/2021,2,0,3,17,0,2,1,1,0.4,0.4091,0.2,0.1343,registered,265
3/29/2021,2,0,3,18,0,2,1,1,0.36,0.3636,0.21,0.0896,registered,252
3/29/2021,2,0,3,19,0,2,1,1,0.34,0.3333,0.23,0.194,registered,170
3/29/2021,2,0,3,20,0,2,1,1,0.36,0.3636,0.21,0.0896,registered,119
3/29/2021,2,0,3,21,0,2,1,1,0.34,0.3636,0.42,0,registered,75
3/29/2021,2,0,3,22,0,2,1,1,0.34,0.3636,0.49,0,registered,49
3/29/2021,2,0,3,23,0,2,1,2,0.32,0.3333,0.57,0.1045,registered,27
3/30/2021,2,0,3,0,0,3,1,2,0.32,0.3485,0.57,0,registered,8
3/30/2021,2,0,3,1,0,3,1,1,0.32,0.3485,0.39,0,registered,9
3/30/2021,2,0,3,2,0,3,1,2,0.32,0.3485,0.57,0,registered,4
3/30/2021,2,0,3,3,0,3,1,2,0.32,0.3485,0.49,0,registered,4
3/30/2021,2,0,3,4,0,3,1,2,0.32,0.3485,0.57,0,registered,0
3/30/2021,2,0,3,5,0,3,1,2,0.3,0.2879,0.56,0.194,registered,7
3/30/2021,2,0,3,6,0,3,1,2,0.3,0.303,0.49,0.1343,registered,44
3/30/2021,2,0,3,7,0,3,1,2,0.32,0.3333,0.45,0.1045,registered,128
3/30/2021,2,0,3,8,0,3,1,2,0.32,0.3182,0.49,0.1642,registered,247
3/30/2021,2,0,3,9,0,3,1,2,0.32,0.303,0.45,0.2239,registered,147
3/30/2021,2,0,3,10,0,3,1,2,0.34,0.3182,0.46,0.2239,registered,51
3/30/2021,2,0,3,11,0,3,1,2,0.34,0.3182,0.46,0.2537,registered,64
3/30/2021,2,0,3,12,0,3,1,2,0.34,0.3333,0.46,0.1642,registered,65
3/30/2021,2,0,3,13,0,3,1,2,0.36,0.3485,0.46,0.2239,registered,84
3/30/2021,2,0,3,14,0,3,1,2,0.36,0.3333,0.46,0.2985,registered,64
3/30/2021,2,0,3,15,0,3,1,3,0.28,0.2576,0.81,0.2985,registered,56
3/30/2021,2,0,3,16,0,3,1,3,0.28,0.2727,0.87,0.2537,registered,36
3/30/2021,2,0,3,17,0,3,1,3,0.26,0.2727,0.93,0.1045,registered,105
3/30/2021,2,0,3,18,0,3,1,2,0.26,0.2576,0.93,0.2239,registered,79
3/30/2021,2,0,3,19,0,3,1,2,0.26,0.2576,0.93,0.2239,registered,67
3/30/2021,2,0,3,20,0,3,1,3,0.24,0.2121,0.93,0.2985,registered,40
3/30/2021,2,0,3,21,0,3,1,2,0.24,0.2273,0.93,0.2537,registered,27
3/30/2021,2,0,3,22,0,3,1,3,0.24,0.2273,0.93,0.2239,registered,21
3/30/2021,2,0,3,23,0,3,1,3,0.24,0.2121,0.93,0.2836,registered,11
3/31/2021,2,0,3,0,0,4,1,3,0.24,0.2273,0.93,0.2239,registered,3
3/31/2021,2,0,3,1,0,4,1,3,0.24,0.2273,0.93,0.194,registered,4
3/31/2021,2,0,3,2,0,4,1,3,0.24,0.2273,0.93,0.194,registered,5
3/31/2021,2,0,3,3,0,4,1,3,0.24,0.2273,0.93,0.2239,registered,1
3/31/2021,2,0,3,4,0,4,1,3,0.24,0.2273,0.93,0.2537,registered,2
3/31/2021,2,0,3,5,0,4,1,3,0.24,0.2273,0.93,0.2239,registered,8
3/31/2021,2,0,3,6,0,4,1,3,0.24,0.2121,0.93,0.2985,registered,34
3/31/2021,2,0,3,7,0,4,1,3,0.24,0.2273,0.93,0.2537,registered,87
3/31/2021,2,0,3,8,0,4,1,2,0.24,0.2273,1,0.2537,registered,185
3/31/2021,2,0,3,9,0,4,1,3,0.26,0.2424,0.93,0.2537,registered,126
3/31/2021,2,0,3,10,0,4,1,3,0.26,0.2424,0.93,0.2537,registered,54
3/31/2021,2,0,3,11,0,4,1,3,0.28,0.2727,0.93,0.194,registered,52
3/31/2021,2,0,3,12,0,4,1,3,0.28,0.2727,0.93,0.194,registered,73
3/31/2021,2,0,3,13,0,4,1,3,0.3,0.303,0.87,0.1343,registered,55
3/31/2021,2,0,3,14,0,4,1,3,0.3,0.303,0.87,0.1343,registered,49
3/31/2021,2,0,3,15,0,4,1,3,0.3,0.2727,0.87,0.2985,registered,61
3/31/2021,2,0,3,16,0,4,1,2,0.3,0.2879,0.87,0.2537,registered,72
3/31/2021,2,0,3,17,0,4,1,2,0.3,0.2879,0.87,0.2537,registered,153
3/31/2021,2,0,3,18,0,4,1,2,0.3,0.303,0.87,0.1343,registered,165
3/31/2021,2,0,3,19,0,4,1,2,0.3,0.303,0.87,0.1343,registered,118
3/31/2021,2,0,3,20,0,4,1,3,0.28,0.2576,0.93,0.2836,registered,79
3/31/2021,2,0,3,21,0,4,1,2,0.28,0.2727,0.93,0.1642,registered,53
3/31/2021,2,0,3,22,0,4,1,3,0.28,0.2727,0.93,0.2537,registered,44
3/31/2021,2,0,3,23,0,4,1,3,0.26,0.2576,1,0.1642,registered,23
4/1/2021,2,0,4,0,0,5,1,3,0.26,0.2576,1,0.1642,registered,6
4/1/2021,2,0,4,1,0,5,1,3,0.26,0.2576,1,0.1642,registered,4
4/1/2021,2,0,4,2,0,5,1,3,0.26,0.2576,0.93,0.194,registered,7
4/1/2021,2,0,4,3,0,5,1,2,0.24,0.2273,0.93,0.2537,registered,4
4/1/2021,2,0,4,4,0,5,1,2,0.24,0.2273,0.93,0.2537,registered,3
4/1/2021,2,0,4,5,0,5,1,3,0.24,0.2273,0.93,0.2239,registered,11
4/1/2021,2,0,4,6,0,5,1,3,0.24,0.2273,0.93,0.2239,registered,26
4/1/2021,2,0,4,7,0,5,1,3,0.24,0.2424,0.93,0,registered,91
4/1/2021,2,0,4,8,0,5,1,2,0.26,0.2424,0.87,0.2537,registered,198
4/1/2021,2,0,4,9,0,5,1,1,0.32,0.2879,0.7,0.3582,registered,162
4/1/2021,2,0,4,10,0,5,1,1,0.32,0.303,0.66,0.2836,registered,63
4/1/2021,2,0,4,11,0,5,1,1,0.32,0.2879,0.61,0.3582,registered,72
4/1/2021,2,0,4,12,0,5,1,1,0.34,0.303,0.53,0.3582,registered,80
4/1/2021,2,0,4,13,0,5,1,1,0.36,0.3333,0.5,0.3582,registered,92
4/1/2021,2,0,4,14,0,5,1,2,0.36,0.3333,0.46,0.3582,registered,61
4/1/2021,2,0,4,15,0,5,1,1,0.34,0.303,0.46,0.4179,registered,81
4/1/2021,2,0,4,16,0,5,1,1,0.34,0.303,0.46,0.4179,registered,125
4/1/2021,2,0,4,17,0,5,1,1,0.34,0.303,0.46,0.3284,registered,245
4/1/2021,2,0,4,18,0,5,1,1,0.34,0.303,0.46,0.3284,registered,205
4/1/2021,2,0,4,19,0,5,1,1,0.34,0.303,0.49,0.3284,registered,120
4/1/2021,2,0,4,20,0,5,1,1,0.32,0.3182,0.53,0.194,registered,75
4/1/2021,2,0,4,21,0,5,1,1,0.32,0.3333,0.53,0.1343,registered,84
4/1/2021,2,0,4,22,0,5,1,1,0.3,0.303,0.56,0.1642,registered,64
4/1/2021,2,0,4,23,0,5,1,1,0.3,0.3182,0.61,0.0896,registered,41
4/2/2021,2,0,4,0,0,6,0,2,0.3,0.3333,0.61,0,registered,29
4/2/2021,2,0,4,1,0,6,0,1,0.26,0.2727,0.65,0.1343,registered,28
4/2/2021,2,0,4,2,0,6,0,1,0.24,0.2424,0.75,0.1343,registered,20
4/2/2021,2,0,4,3,0,6,0,1,0.24,0.2424,0.7,0.1642,registered,8
4/2/2021,2,0,4,4,0,6,0,1,0.24,0.2424,0.7,0.1642,registered,5
4/2/2021,2,0,4,5,0,6,0,2,0.24,0.2424,0.75,0.1642,registered,4
4/2/2021,2,0,4,6,0,6,0,1,0.26,0.2727,0.7,0.1045,registered,7
4/2/2021,2,0,4,7,0,6,0,2,0.26,0.2727,0.7,0.1045,registered,16
4/2/2021,2,0,4,8,0,6,0,1,0.3,0.3182,0.7,0.1045,registered,45
4/2/2021,2,0,4,9,0,6,0,2,0.34,0.3485,0.66,0.1045,registered,65
4/2/2021,2,0,4,10,0,6,0,2,0.36,0.3485,0.57,0.1642,registered,113
4/2/2021,2,0,4,11,0,6,0,2,0.4,0.4091,0.47,0.1642,registered,126
4/2/2021,2,0,4,12,0,6,0,3,0.32,0.3333,0.81,0.1343,registered,100
4/2/2021,2,0,4,13,0,6,0,1,0.34,0.3333,0.81,0.1343,registered,81
4/2/2021,2,0,4,14,0,6,0,3,0.32,0.303,0.76,0.3284,registered,93
4/2/2021,2,0,4,15,0,6,0,3,0.34,0.303,0.76,0.3881,registered,64
4/2/2021,2,0,4,16,0,6,0,1,0.38,0.3939,0.62,0.3284,registered,85
4/2/2021,2,0,4,17,0,6,0,1,0.38,0.3939,0.54,0.3582,registered,95
4/2/2021,2,0,4,18,0,6,0,1,0.38,0.3939,0.54,0.194,registered,110
4/2/2021,2,0,4,19,0,6,0,1,0.36,0.3333,0.53,0.3582,registered,77
4/2/2021,2,0,4,20,0,6,0,1,0.34,0.3182,0.53,0.2836,registered,56
4/2/2021,2,0,4,21,0,6,0,1,0.32,0.303,0.61,0.2537,registered,53
4/2/2021,2,0,4,22,0,6,0,1,0.32,0.303,0.61,0.2985,registered,41
4/2/2021,2,0,4,23,0,6,0,1,0.32,0.3182,0.61,0.1642,registered,33
4/3/2021,2,0,4,0,0,0,0,1,0.3,0.2879,0.65,0.194,registered,31
4/3/2021,2,0,4,1,0,0,0,1,0.3,0.3182,0.61,0.1045,registered,26
4/3/2021,2,0,4,2,0,0,0,1,0.26,0.2727,0.7,0.1343,registered,19
4/3/2021,2,0,4,3,0,0,0,1,0.3,0.3333,0.61,0,registered,8
4/3/2021,2,0,4,4,0,0,0,1,0.28,0.303,0.7,0.0896,registered,0
4/3/2021,2,0,4,5,0,0,0,1,0.28,0.2727,0.65,0.2239,registered,4
4/3/2021,2,0,4,6,0,0,0,1,0.28,0.2727,0.65,0.194,registered,23
4/3/2021,2,0,4,7,0,0,0,1,0.32,0.303,0.57,0.2239,registered,20
4/3/2021,2,0,4,8,0,0,0,1,0.34,0.3333,0.57,0.1642,registered,44
4/3/2021,2,0,4,9,0,0,0,1,0.36,0.3182,0.5,0.4925,registered,74
4/3/2021,2,0,4,10,0,0,0,1,0.4,0.4091,0.43,0.4179,registered,104
4/3/2021,2,0,4,11,0,0,0,1,0.42,0.4242,0.41,0.2537,registered,104
4/3/2021,2,0,4,12,0,0,0,1,0.44,0.4394,0.38,0.2836,registered,147
4/3/2021,2,0,4,13,0,0,0,1,0.44,0.4394,0.33,0.2985,registered,148
4/3/2021,2,0,4,14,0,0,0,1,0.46,0.4545,0.31,0.1343,registered,109
